people_ID,infect_prob
18330,0.4983914
18333,0.524957
17788,0.87951195
18332,0.8444074
17836,0.61549294
5247,0.54380745
5922,0.59902877
18641,0.69446796
5951,0.8146122
18807,0.6570841
18293,0.5995217
18775,0.80443794
5601,0.65844154
5102,0.7915933
18464,0.61872774
17713,0.71092963
18557,0.6172206
18854,0.59397465
18401,0.7835284
18699,0.6640537
5706,0.84288967
5747,0.66632223
5496,0.753013
18308,0.5893081
5345,0.83930737
18525,0.76659554
18258,0.57144386
6062,0.8866187
17921,0.56917095
5303,0.7566382
18592,0.67874104
5814,0.6506338
18805,0.861815
5910,0.7122708
5201,0.652326
5724,0.8165777
17693,0.6489872
5407,0.68109673
18617,0.53328276
18173,0.6198277
18875,0.6458568
5225,0.68385327
5858,0.5768934
5091,0.82448524
5254,0.54618746
18801,0.49520275
6009,0.6052126
18149,0.55470276
6105,0.8659269
5974,0.5561077
17967,0.7358634
5781,0.5479567
5834,0.5633304
17683,0.6181
5338,0.76117885
18400,0.5905452
18633,0.5070819
6162,0.6582525
18598,0.48074788
5212,0.67313886
18731,0.668406
18177,0.5821002
5232,0.58079034
5753,0.61506116
5118,0.671494
18055,0.5646302
18151,0.7579048
5572,0.5407949
18502,0.73511976
18178,0.5710627
6276,0.78728753
5226,0.5448121
18411,0.7256077
6134,0.52528673
5177,0.58293587
18031,0.5479831
17853,0.68503207
6171,0.52125317
5725,0.648142
6282,0.54016435
18762,0.6226444
17909,0.48388126
18357,0.7289311
5981,0.59154445
5862,0.57049745
18461,0.5478611
5275,0.6804688
6084,0.7467657
18403,0.49805975
17856,0.77346575
17723,0.66927284
6103,0.6086176
17897,0.46435672
6042,0.7110219
6219,0.69249105
5697,0.64633447
18636,0.73460346
5343,0.7727357
5994,0.6605768
5956,0.74487567
5666,0.7987453
18791,0.6118322
5686,0.58749515
6027,0.6091459
5751,0.5569835
18812,0.6432474
18688,0.7465308
18441,0.9128771
5508,0.5458197
5889,0.512483
5843,0.7465493
5459,0.6552303
18141,0.7205164
18757,0.6661208
6313,0.6763719
6032,0.67271113
18475,0.67153543
17702,0.5871316
5815,0.54006547
18816,0.80156225
18589,0.7070305
17738,0.66113967
18553,0.4671532
5538,0.6005157
18472,0.6479407
5453,0.52397543
18026,0.44251186
18409,0.55155885
5444,0.6295274
17965,0.6756539
18541,0.49359503
5371,0.70579445
6051,0.642637
18882,0.46142167
5108,0.4379168
6005,0.5980764
5380,0.6062361
6151,0.6712447
18195,0.68837446
17695,0.6335535
5101,0.67335665
5255,0.5983599
5579,0.726053
18509,0.46650857
5257,0.59497994
6310,0.6819306
5431,0.70305973
17703,0.52727216
18316,0.5299962
5174,0.67140967
18337,0.6349441
18515,0.70821
17993,0.64188623
6232,0.782722
5339,0.503541
5972,0.7108722
6097,0.6452318
5130,0.5210681
5934,0.528324
17646,0.58810955
5803,0.5957294
18134,0.6972134
18301,0.7465223
18071,0.4760572
5973,0.50533885
17972,0.6553746
6212,0.60903674
17886,0.7362852
18584,0.8386892
18027,0.555142
5093,0.55313736
5817,0.6262076
5519,0.59264946
18127,0.71831536
6144,0.5377121
5430,0.67132735
6179,0.5755512
5921,0.5272831
5788,0.5402213
17960,0.7628903
5682,0.77146494
5713,0.55441755
18735,0.5274467
18693,0.5093281
6256,0.7419495
18064,0.66640896
18302,0.61308116
5620,0.5630629
18010,0.6644754
18647,0.50877434
5749,0.6018097
18286,0.58560675
5381,0.5558455
6012,0.48360375
18043,0.67305166
18845,0.619313
17736,0.595677
17919,0.5388873
5297,0.47673327
17651,0.71362716
5109,0.53030497
5756,0.61185455
17628,0.89078104
6237,0.59637445
18407,0.6029918
5157,0.5643854
17902,0.5166445
18650,0.5017376
5589,0.5194066
6010,0.6685862
18792,0.5530153
17932,0.50086343
18568,0.47001222
17684,0.5736027
5573,0.5685377
17685,0.46380976
5948,0.7121955
5469,0.5710475
18736,0.7127834
17664,0.73215103
6319,0.6738171
5421,0.5970166
18648,0.69867337
18369,0.55729544
6065,0.50683755
18486,0.60881263
5259,0.53040636
18524,0.62905157
17774,0.5529123
5955,0.58003813
17701,0.573289
6312,0.525341
18094,0.5777451
17647,0.5254933
5515,0.56890124
18087,0.51218456
18278,0.5049156
18868,0.5097345
18764,0.5070611
5478,0.4672694
6091,0.6266492
18358,0.5018063
18570,0.5806558
17994,0.4622329
17931,0.5282108
18476,0.48924395
6314,0.83446026
5727,0.7334852
5879,0.7011384
6240,0.48820582
17663,0.6844786
18457,0.58572614
18562,0.47279474
17908,0.68526095
18183,0.5809216
5203,0.6347341
18658,0.6843897
18745,0.57399553
17889,0.5181334
5185,0.5297418
6161,0.5255043
5833,0.5326294
5348,0.5424142
6261,0.6259855
5841,0.5802853
5503,0.64617276
5187,0.48479834
18789,0.5476864
5674,0.546575
18768,0.7021946
18430,0.58195984
5931,0.570123
18787,0.6212402
5284,0.5251899
18544,0.621728
18726,0.5806849
17907,0.51762307
17850,0.48609537
18073,0.6657279
5631,0.5416596
6190,0.5575837
5482,0.5035085
18865,0.5974671
18700,0.58659065
6234,0.62564296
5689,0.57962084
18585,0.5925485
17674,0.529955
17875,0.7032441
5997,0.54110897
5405,0.54731005
18201,0.54272026
18575,0.56492436
5196,0.4533075
17709,0.5774799
5687,0.47744253
6284,0.565213
6140,0.8543467
18352,0.4967378
17718,0.46354845
6247,0.5163078
18578,0.5588101
18135,0.50461453
6052,0.68201494
5132,0.7768779
5846,0.66995764
5138,0.5853786
5149,0.50536776
6321,0.5431654
18115,0.63170266
5688,0.49718755
5748,0.4885145
17793,0.5753035
5855,0.81562585
6305,0.62215537
18085,0.5653484
5404,0.68494534
5870,0.57368016
18866,0.46327338
5957,0.5224534
18138,0.43633145
6246,0.5125769
18643,0.54608274
6210,0.5190564
17843,0.45127508
18260,0.46907464
5667,0.77532893
18661,0.48416868
18319,0.47865936
5762,0.49752092
17727,0.5165073
18853,0.47136927
6251,0.5702159
18710,0.44234344
18809,0.5612688
6067,0.5636803
6138,0.5161045
5374,0.5875591
18408,0.6480862
5331,0.4746741
5194,0.43521756
18692,0.5668796
18668,0.5299578
5296,0.6043252
5546,0.4577517
5442,0.5749042
5699,0.7377942
18255,0.56187963
5744,0.4883574
18169,0.5278521
18343,0.5055523
17626,0.46740583
17878,0.6335472
5474,0.4455937
18653,0.5850292
5137,0.5884325
5602,0.62193894
5907,0.5390386
5779,0.4883746
18180,0.6424663
18188,0.47798434
18207,0.7914474
5379,0.6318201
18106,0.6852467
5783,0.46095994
17890,0.50971705
5866,0.68501437
18012,0.6336306
17711,0.6877112
6133,0.71167755
6071,0.7171755
5857,0.55716884
18462,0.6612069
5116,0.5843654
6136,0.788107
17704,0.74032
5662,0.6659588
17690,0.84165305
6131,0.6568565
18288,0.5606322
18203,0.8849635
18110,0.6572109
17743,0.6971987
5207,0.6065255
5298,0.6130337
5328,0.8386643
18238,0.72248787
5426,0.6355475
6298,0.5703104
6106,0.62958604
5282,0.60358924
6178,0.88656086
18227,0.57810295
17631,0.6058329
5598,0.54981637
17820,0.5699016
18312,0.53661263
18716,0.56406254
18529,0.5448861
17925,0.5631367
18314,0.60234755
5859,0.75965446
6283,0.80522466
5562,0.8576746
5722,0.7251272
18059,0.60537153
5770,0.57299316
18181,0.7975813
17649,0.4952975
5828,0.6524365
5778,0.60994834
17772,0.73589426
18732,0.5580872
6073,0.5342794
18687,0.83745766
5395,0.60541975
6058,0.77292824
18579,0.8460025
18846,0.81154954
5265,0.6228577
17862,0.8143483
5237,0.8926013
17976,0.6201185
18267,0.6359803
6048,0.92320013
18237,0.81638783
18077,0.8495566
18299,0.87271583
5166,0.7538209
5824,0.8590305
5216,0.90157276
18788,0.8271262
6231,0.7842901
5178,0.66207856
18208,0.8137364
18376,0.8660945
5350,0.754012
5903,0.8429957
18061,0.7817356
18821,0.5288878
18374,0.86078626
5392,0.7305293
17958,0.86939627
6315,0.7992513
5349,0.8319194
5227,0.794525
5280,0.8082258
6303,0.67557037
6023,0.79043484
5581,0.8971547
18202,0.89761776
5970,0.76893425
18504,0.8611998
18047,0.7846196
5532,0.7767111
18588,0.8829478
6098,0.8818298
6189,0.8181293
17632,0.47705978
5359,0.8802259
18500,0.6615351
6293,0.76063305
5205,0.84311026
17915,0.7855791
17987,0.88984776
5517,0.81787735
5501,0.8178387
5764,0.7222225
18211,0.8864263
18487,0.96341115
17863,0.8612014
5191,0.87583387
6111,0.6426044
5769,0.8679576
18605,0.6391325
18038,0.8115131
5930,0.7715606
18072,0.881185
6102,0.7560532
18020,0.7337212
17665,0.70457816
17668,0.76563895
18705,0.8709376
17968,0.61773854
18212,0.7445484
5968,0.55108815
17938,0.8101824
6277,0.71727496
18536,0.8642429
18613,0.7896213
5766,0.86843365
18474,0.8411469
18297,0.8872257
18753,0.6109408
18701,0.9172392
5835,0.91006553
18142,0.8661914
18838,0.74992454
17719,0.9230089
5890,0.7366082
5560,0.7181539
17658,0.79940975
18582,0.8103872
18300,0.8889489
18679,0.9123072
18365,0.7611699
18901,0.8898415
18414,0.7863722
18889,0.54166615
18257,0.7946593
18884,0.69727576
18873,0.87385976
5369,0.6335431
18698,0.706047
5746,0.68487805
17844,0.71431464
18893,0.88219917
17867,0.8525896
17899,0.7204624
18546,0.8130128
18325,0.6627191
6220,0.7351806
18625,0.7890577
18053,0.823803
5607,0.6633374
5989,0.8091495
17712,0.82293296
18799,0.8263177
5483,0.7732537
6157,0.709496
5715,0.7917477
17814,0.7553533
17754,0.7511924
5375,0.854772
17627,0.7663454
17654,0.6710705
5923,0.8687685
18348,0.7314873
18657,0.8624922
5262,0.7124513
18491,0.85137516
5851,0.8248733
17956,0.72529584
6270,0.71536994
5932,0.8172607
18323,0.72132444
5290,0.87308806
5434,0.7480621
17782,0.7910975
5836,0.8090726
5729,0.7847611
17780,0.8222778
17757,0.81660384
5197,0.65878725
18498,0.8500516
18832,0.6290342
18023,0.59777534
5435,0.5916753
18852,0.5780927
18254,0.7456964
18024,0.5719799
6194,0.5084482
18007,0.9221913
5473,0.91309476
5550,0.6423992
18451,0.7243189
6081,0.7640779
5506,0.87504953
18098,0.7859079
17952,0.5493297
5844,0.5416786
5692,0.66237485
5499,0.739639
5145,0.87804145
18499,0.88274765
5084,0.8335254
6169,0.6988369
18758,0.8395719
18419,0.7111511
5838,0.66076195
5847,0.6831343
18869,0.56049716
5346,0.72683746
18885,0.7027102
5183,0.68149
5818,0.6287353
5648,0.6742985
18390,0.81026745
18537,0.8085486
17954,0.9139983
17786,0.8032702
17636,0.8326124
17660,0.86927885
18221,0.6780736
5869,0.56470954
5656,0.72713095
5684,0.8619109
5141,0.576241
6168,0.7699508
18908,0.6019762
5531,0.78442895
5680,0.88578546
5960,0.7590658
18065,0.564988
18429,0.80353975
18793,0.7757412
5457,0.7328724
18356,0.78015226
17766,0.6182459
6066,0.87408406
18841,0.8255441
5549,0.7733537
5398,0.52961105
17904,0.67456615
18322,0.8569121
5119,0.79702896
5705,0.862472
5977,0.744956
18125,0.69793755
18080,0.79127586
5946,0.8316846
18677,0.8683425
6046,0.6854674
18317,0.5021351
5892,0.7980705
5300,0.82318246
5291,0.67738676
5819,0.6659032
18444,0.74745995
5294,0.82401735
6055,0.8349276
6064,0.6367849
18667,0.6763212
5541,0.8102725
5991,0.70193905
6244,0.6938194
5837,0.8335255
5827,0.8701234
18697,0.8022372
18146,0.63320535
5920,0.478089
18111,0.8503901
17933,0.867653
18607,0.62011856
18248,0.67757237
5831,0.5571847
5184,0.5294694
17934,0.6624413
17746,0.6474734
6202,0.7044106
5199,0.53553486
5884,0.7209151
17728,0.53978753
5657,0.7377351
5144,0.7188949
6217,0.79615897
17677,0.6463298
6026,0.7995367
6233,0.63550407
5446,0.8086041
5962,0.70556647
18423,0.7827814
17715,0.7655714
17841,0.6293422
5800,0.84634376
6187,0.58733916
5361,0.8715993
5384,0.60109085
18797,0.8385424
18287,0.6946681
5558,0.7426465
18790,0.594297
5771,0.7619355
5209,0.7035991
6243,0.49176097
18747,0.8008286
18587,0.61702067
5086,0.73877317
5443,0.48904696
5148,0.58390343
18649,0.49709257
6278,0.9033313
18204,0.6163268
5422,0.9049313
5467,0.5380925
17923,0.6553761
18320,0.7543412
5094,0.7131747
6088,0.83900595
5429,0.58181924
5529,0.7055067
18218,0.84900963
5679,0.79411036
17913,0.6289003
18576,0.739807
18724,0.8490714
6238,0.7209965
18637,0.8306528
18748,0.80641496
5252,0.85145783
18075,0.52837926
18222,0.8493648
5273,0.82143
5886,0.6504915
6033,0.63950527
18291,0.7542804
5616,0.68901277
18166,0.74033755
17692,0.8134972
5219,0.6995058
5988,0.5547537
5504,0.44645342
18129,0.8103333
18440,0.59743816
18488,0.5836073
18131,0.7564978
18849,0.7078908
18162,0.8153665
18829,0.5974707
5156,0.8364351
18013,0.6997853
18804,0.6765208
17708,0.47136056
17795,0.533245
5811,0.69766897
17936,0.59653544
5221,0.6738469
5845,0.5950515
18490,0.7009512
5126,0.8733329
18367,0.85856795
5767,0.65774125
5438,0.60965186
18746,0.6163765
18883,0.77167654
17822,0.60487616
5535,0.76761013
5447,0.6259695
5804,0.79640764
18729,0.5773237
18032,0.57449365
5570,0.589724
18837,0.61808795
18690,0.5680606
5245,0.5369602
6123,0.7496215
17916,0.7657076
18859,0.70165175
18232,0.6566642
5954,0.62069154
5308,0.7324103
18458,0.7023609
5813,0.518889
5914,0.65434986
18561,0.6535419
18114,0.84200114
5590,0.544278
17848,0.7679301
5309,0.81493044
5110,0.83041966
6192,0.6348742
5079,0.72050726
5640,0.6351315
18067,0.5662759
5695,0.561096
18620,0.6298131
18215,0.835966
5626,0.7259058
17720,0.73461336
18548,0.833478
6280,0.72205323
18449,0.59412766
18450,0.7098354
18005,0.6189477
18831,0.6758471
18683,0.74535465
17764,0.86000013
5439,0.5252751
6322,0.4971965
18280,0.6109634
6172,0.66110045
18466,0.5634839
18359,0.69957405
18002,0.5826595
18334,0.6686726
6110,0.72568405
5486,0.7071034
5251,0.8384336
5919,0.64451164
6215,0.60670877
5812,0.7512499
18156,0.65987074
17650,0.6857
18415,0.6707351
18160,0.8093343
5928,0.7886627
6056,0.66255003
18025,0.63900673
6054,0.7089437
17681,0.8445023
17776,0.69839126
18133,0.52814126
18708,0.49194005
5394,0.6305342
6119,0.5751985
5270,0.83614165
17959,0.6817255
5406,0.7280585
5950,0.6853331
18168,0.5864592
18029,0.6829882
6239,0.5963245
18467,0.76318276
17964,0.85882837
18656,0.5991322
18552,0.5147243
18079,0.7406409
18678,0.8464841
6039,0.5695307
18185,0.5565288
6203,0.74642044
5360,0.65536535
18909,0.6436461
18196,0.8451923
18632,0.7870118
18512,0.47129902
18034,0.73116577
5268,0.5297697
6223,0.8330696
18631,0.66625756
5373,0.6124173
18696,0.77040637
5789,0.8438003
18900,0.69428426
5681,0.6283738
18283,0.5059626
18847,0.59981066
5159,0.68583846
5551,0.5669505
18074,0.5717655
17784,0.7100885
5335,0.46373418
18903,0.5627062
18062,0.56631917
18630,0.5435634
5599,0.58255285
17999,0.7759791
5701,0.52293265
18827,0.8379623
17970,0.7954153
5419,0.78945065
18581,0.59955543
17861,0.9146502
5393,0.8099509
17806,0.819209
6129,0.6057067
5161,0.687365
17804,0.5892173
5780,0.8099243
5479,0.8098489
18086,0.628468
6248,0.56548864
17798,0.6058902
18157,0.8193434
18272,0.6335624
18022,0.53924584
18770,0.706195
5230,0.7439144
5565,0.6682771
18539,0.62012315
18167,0.7348452
5615,0.54503137
18307,0.65189135
5397,0.72773015
18102,0.6603153
18324,0.54842836
18099,0.81518805
18015,0.4655738
5481,0.5759503
18418,0.7344848
17831,0.73675394
6115,0.68257636
17982,0.5287686
18014,0.5972121
18779,0.5792341
18820,0.54743123
18558,0.5617331
18017,0.68451774
17837,0.6562373
5976,0.6512404
18306,0.51888525
6272,0.67985636
18331,0.673101
5561,0.63792443
17669,0.52318454
18855,0.68983686
5528,0.5236202
18321,0.52576053
18172,0.46471357
18614,0.88211393
17748,0.55232817
17800,0.7555625
5945,0.5961869
18514,0.5444782
5644,0.62404037
5982,0.6523479
5288,0.71356297
6265,0.67186946
5840,0.61307067
17851,0.74067044
18246,0.5204767
6250,0.65546227
5214,0.6135772
18777,0.48051175
6001,0.61087906
5782,0.65520334
5484,0.7158368
5760,0.55241185
6218,0.5533981
5953,0.64129007
18577,0.5565496
6264,0.52045166
17770,0.6532823
18634,0.51933265
5938,0.63242227
6214,0.8069362
5324,0.69499904
18108,0.5614056
18469,0.5306955
18672,0.5997177
18480,0.63956934
18531,0.5764638
6180,0.66083854
5454,0.67960185
5364,0.52022904
18088,0.82260334
17922,0.5100386
6286,0.59676164
18456,0.5804094
17975,0.49880528
18397,0.4898852
5242,0.61161846
5244,0.59902453
18445,0.5593327
18281,0.6179553
5636,0.66701853
17957,0.8586956
18761,0.7574569
17990,0.7101869
5123,0.7046996
5801,0.5652641
6235,0.6466432
6108,0.7589317
5659,0.5868084
18503,0.74641275
5190,0.48932567
18711,0.6959437
18670,0.45917693
18814,0.5213595
18057,0.66198784
18751,0.759667
18786,0.6154676
6150,0.61819154
18574,0.62485397
18506,0.5108948
18828,0.65048474
6069,0.7127083
5180,0.55103725
6166,0.49846923
17791,0.60327196
5113,0.7357783
17939,0.5547671
6259,0.46103725
17928,0.5771974
17624,0.76244986
17623,0.87489593
18477,0.5823285
17734,0.5254544
18275,0.6018565
17998,0.493822
17992,0.60554814
5655,0.59171045
5969,0.53097767
5863,0.6156135
18803,0.4932656
5418,0.5715345
5850,0.63610595
5240,0.47253907
5672,0.5503014
6094,0.50958323
5293,0.66372436
5081,0.47812024
5537,0.6571375
5663,0.51501966
17790,0.53538513
6205,0.65206486
6198,0.6636853
5566,0.54188085
5742,0.6920361
6096,0.83829916
6004,0.8050347
5092,0.66192883
18593,0.618833
6177,0.602915
5413,0.51299113
5917,0.5311602
5211,0.49746695
5848,0.60490817
17839,0.48759955
5553,0.4980527
18590,0.5075886
5451,0.6948265
6273,0.5820438
17641,0.5650841
5523,0.51421106
17749,0.6135833
6093,0.40864938
5440,0.4819642
18671,0.7086669
5743,0.53961897
17740,0.58139014
5153,0.5637823
17881,0.53521305
18256,0.46652284
18638,0.7100465
5396,0.566597
17997,0.79271203
17687,0.60378265
18627,0.59308875
5277,0.5618434
18826,0.54137975
5719,0.6215335
5600,0.5760909
18112,0.7188035
5522,0.5691934
18089,0.6212265
5090,0.54510796
5124,0.57864845
18120,0.7001085
5557,0.53797686
5796,0.5547785
17937,0.50610197
18265,0.5131361
18878,0.5743012
5773,0.6554672
18091,0.5035283
5964,0.66945004
18019,0.85538435
5133,0.5782152
6170,0.60140455
17803,0.5922587
5966,0.7161088
18124,0.8071137
18717,0.53977776
5243,0.4775019
17882,0.5129697
18533,0.5717984
18876,0.44368047
18744,0.529589
5278,0.49287984
5239,0.53033435
5358,0.5596778
5574,0.5243769
5641,0.65258014
18186,0.5253948
17885,0.5580054
5939,0.70239437
5155,0.52684325
5412,0.60919946
17699,0.5933057
17640,0.60468227
18522,0.71422625
17905,0.46190083
5575,0.44235912
5569,0.72776866
5325,0.49542516
18703,0.511381
17898,0.74647516
18351,0.58175725
18560,0.42319086
5372,0.5261735
17985,0.73562264
5186,0.47000006
5098,0.59149426
18063,0.7389579
6041,0.43738222
5638,0.52478945
18493,0.5223146
18216,0.5111393
18223,0.52482295
5694,0.4982
5088,0.50886303
18621,0.48192376
5363,0.51469463
5943,0.70129937
5765,0.6023747
17870,0.5516075
5106,0.5384086
18004,0.6014443
17980,0.63822144
5385,0.59151834
5810,0.63088566
6236,0.44384775
18393,0.6851826
5721,0.54695356
18045,0.5680768
18335,0.49653044
18008,0.5514493
5468,0.6531473
18806,0.56163657
17819,0.6177993
5965,0.51506746
18230,0.4642045
5336,0.5608125
5577,0.78148544
18760,0.46821702
17860,0.57030755
18782,0.64870447
6072,0.598651
17744,0.66574174
18519,0.49575776
17811,0.60837245
5445,0.5843467
5491,0.63815284
5992,0.48493278
5269,0.4570007
18608,0.47398162
5582,0.5951972
5961,0.4732577
18092,0.64216995
17830,0.5167431
17778,0.64527166
6036,0.5592154
17698,0.4937672
5286,0.72222245
18619,0.51563406
6242,0.44905928
5320,0.79142445
6149,0.55282074
18048,0.54053265
17852,0.56376046
6208,0.6698187
18363,0.87723005
5937,0.80433345
6007,0.88166314
5248,0.68179774
17691,0.7143284
5411,0.45629895
5533,0.5277044
5806,0.8853052
5867,0.57529014
5902,0.68417376
5465,0.76790446
5441,0.6568576
5279,0.76848626
17745,0.5481294
18795,0.85065395
18743,0.8145026
18193,0.7960561
5935,0.72108674
5222,0.60787123
5633,0.48440918
5326,0.5736511
6113,0.49020284
17914,0.49213704
18132,0.8844085
18199,0.8016759
6260,0.49389762
17893,0.6876602
5518,0.4506756
5568,0.5539618
5231,0.7033043
5926,0.82318765
6164,0.822182
18126,0.7042949
17989,0.76026803
18368,0.83254147
5527,0.6013475
17785,0.56084186
5341,0.6913348
5979,0.7080716
17812,0.7832667
5492,0.71726876
5864,0.8579895
18566,0.5583409
18600,0.8480685
6301,0.5233984
17700,0.6555798
17630,0.6347281
5936,0.46913996
18725,0.84357446
5610,0.72524005
17775,0.8118045
17672,0.6450318
5340,0.8356519
18290,0.89139146
18249,0.6900235
17633,0.5686263
18392,0.5806489
18431,0.91454977
6185,0.82957673
6075,0.87741524
18860,0.672798
6034,0.6479746
5322,0.93056345
5505,0.89923865
6017,0.8219915
5604,0.76342785
18784,0.7761655
17918,0.7049643
17854,0.86094284
5873,0.8604254
5462,0.8278392
17946,0.9215463
6146,0.89687324
18182,0.79113466
17945,0.8212603
18655,0.76476556
18435,0.69373626
18226,0.91235006
18895,0.80607593
5097,0.74214983
5871,0.784624
18597,0.89181244
18520,0.8862271
6050,0.7363951
18645,0.7681586
5179,0.8872724
18564,0.8070009
5168,0.8665549
18666,0.85393983
5301,0.6016485
18109,0.8701212
6184,0.89868397
5635,0.7798088
6090,0.7796761
6000,0.8962307
5437,0.9150906
5775,0.863376
5353,0.6971339
5985,0.7926238
17643,0.83038104
18864,0.710997
5865,0.66617674
6139,0.76628923
5131,0.86695653
18346,0.88260186
18250,0.8966524
5078,0.89419913
5524,0.8837796
18800,0.8334401
5642,0.7217296
6163,0.6370428
6079,0.4818209
5450,0.8029874
6015,0.7902087
18433,0.86856556
18684,0.73523575
17887,0.72795826
5235,0.54846394
5877,0.8577491
18902,0.8904631
6209,0.67416227
5357,0.86653644
18289,0.57707894
18508,0.5538258
5337,0.50407356
5408,0.76781327
5940,0.75390816
18555,0.7529337
18844,0.6367293
6019,0.7666185
18834,0.84018004
5913,0.7847972
18161,0.5886369
18880,0.6978397
18434,0.8765087
18422,0.8113892
5448,0.7009631
5737,0.8664077
5990,0.78632617
5676,0.8435819
18484,0.79991835
18136,0.74322194
18037,0.723957
6226,0.65168643
18389,0.74754846
18660,0.83324474
5718,0.67677176
18371,0.70304704
6147,0.6435623
5189,0.88020056
18583,0.9176404
5949,0.8699369
5267,0.741622
5460,0.820683
5487,0.56869155
18811,0.67340225
6268,0.8534787
18049,0.815925
5082,0.72639
17883,0.6540583
18754,0.7760087
18907,0.67838305
5916,0.8051766
5547,0.7307378
17621,0.5748876
5605,0.6539889
5366,0.9453006
18184,0.7729977
5774,0.8245609
5485,0.792918
5416,0.7669976
18375,0.7237467
18338,0.90733194
5495,0.6090984
18396,0.7030156
18505,0.8565989
18386,0.5933245
5895,0.6537243
18056,0.7985053
5490,0.6640439
5906,0.6345737
5122,0.8529501
18378,0.5675863
18856,0.7750533
17797,0.9281086
17771,0.7227522
18224,0.7393047
17903,0.8741445
6309,0.60444564
18662,0.86741316
18263,0.82995766
18453,0.6871926
5830,0.6811163
17849,0.82868695
18268,0.65918905
17760,0.8809184
18187,0.70487094
5287,0.7374737
18471,0.7573883
6306,0.7098532
5591,0.7114867
5253,0.8479846
18759,0.59168255
18209,0.7063807
17666,0.6415965
18730,0.57273746
18235,0.9223856
5685,0.51839364
18862,0.7791216
18373,0.77521574
18874,0.7932949
18436,0.62766755
6116,0.69469815
17675,0.63041836
17637,0.8232708
17781,0.722566
6003,0.8425512
17679,0.6610967
5880,0.82589215
18277,0.8474715
17655,0.84087163
6045,0.79392654
18483,0.80327153
18540,0.92226225
5802,0.5496014
5295,0.8227459
18891,0.5631432
18234,0.7499148
5874,0.59181035
5876,0.7065635
17835,0.6732839
17642,0.84796053
18644,0.78121114
18152,0.7402095
5597,0.559971
5202,0.72414863
17977,0.82221353
5793,0.60818285
18206,0.7316381
18604,0.84631735
5691,0.82448393
6216,0.84321433
5272,0.8226958
18213,0.8566825
17829,0.6941434
6029,0.6568666
18734,0.8368122
17988,0.8010888
5095,0.61915946
18815,0.6788069
5115,0.74641573
17855,0.8084796
5777,0.64055586
5647,0.74947464
5894,0.8080595
5167,0.82809925
18888,0.6764525
6152,0.62448204
18624,0.7944894
17995,0.83123815
18259,0.6876284
17979,0.8252089
18381,0.6235319
18824,0.6248752
17620,0.49745142
5878,0.56394935
6118,0.7083338
5377,0.58580816
6230,0.73915356
18140,0.5142086
18468,0.86300254
5304,0.88748544
5736,0.7010676
5125,0.6461945
18629,0.7328282
18200,0.88348955
5585,0.8055016
5952,0.64107984
5152,0.6588256
6285,0.85114986
5630,0.8112817
18723,0.7720477
17845,0.68097854
