people_ID,infect_prob
5266,53.29535
5514,60.77579
5224,53.485638
18069,49.011772
5587,53.175842
17874,51.304108
5536,50.996025
5215,52.906143
5400,55.25416
17857,51.057304
6043,57.469154
18330,49.91832
18333,52.139343
17788,49.71741
18332,56.763397
17836,48.483738
5247,53.748642
5922,49.446453
18641,57.654305
5951,53.73618
18807,50.7365
18293,52.948044
18775,50.640686
5601,53.524525
5102,52.630634
18464,51.43443
17713,50.38608
18557,51.817204
18854,51.4818
18401,53.115643
18699,53.305847
5706,55.005447
5747,52.162518
5496,52.934986
18308,52.503193
5345,61.941223
18525,52.674282
18258,53.716278
6062,51.95551
17921,50.805557
5303,51.478394
18592,51.552986
5814,52.055668
18805,49.186546
5910,52.62065
5201,52.07542
5724,61.666786
17693,51.9252
5407,51.899765
18617,49.897736
18173,51.24909
18875,52.420418
5225,52.0582
5858,52.17604
5091,49.736572
5254,53.171616
18801,51.213497
6009,52.02306
18149,50.73826
6105,48.904484
5974,49.620243
17967,52.825665
5781,52.588524
5834,52.1273
17683,52.917324
5338,52.476997
18400,49.63905
18633,52.351593
6162,53.713844
18598,51.45749
5212,51.797832
18731,53.291195
18177,53.03284
5232,55.46481
5753,53.96601
5118,51.401104
18055,53.599518
18151,52.94959
5572,51.53695
18502,53.78359
18178,52.426796
6276,52.7725
5226,54.945988
18411,52.269016
6134,51.08619
5177,52.49536
18031,50.531815
17853,49.40632
6171,48.324036
5725,52.636833
6282,51.0377
18762,50.249874
17909,52.306473
18357,51.87715
5981,52.16574
5862,53.98354
18461,50.51299
5275,52.88784
6084,52.70711
18403,51.506508
17856,50.464767
17723,49.789852
6103,53.815277
17897,51.241226
6042,52.784462
6219,57.825893
5697,56.97471
18636,48.81365
5343,52.308434
5994,49.784298
5956,54.80979
5666,52.16643
18791,51.100338
5686,52.88723
6027,47.732834
5751,49.895714
18812,51.680573
18688,51.02307
18441,57.66341
5508,53.390686
5889,54.038692
5843,51.374268
5459,51.349663
18141,52.600594
18757,52.093132
6313,52.933754
6032,57.805115
18475,49.30752
17702,50.533302
5815,51.729816
18816,51.490402
18589,51.640625
17738,50.35876
18553,51.547867
5538,52.425777
18472,50.772434
5453,52.71757
18026,50.372623
18409,49.589024
5444,52.416496
17965,51.742767
18541,51.760693
5371,52.45698
6051,52.309036
18882,50.971645
5108,51.756985
6005,54.88581
5380,52.98461
6151,51.86014
18195,50.74251
17695,52.53085
5101,51.318592
5255,52.449272
5579,53.35725
18509,51.246674
5257,52.884804
6310,58.60248
5431,48.99375
17703,52.09569
18316,51.402664
5174,51.470543
18337,50.46823
18515,53.28781
17993,59.23306
6232,52.28989
5339,53.548794
5972,46.969604
6097,52.10284
5130,51.409416
5934,51.298965
17646,53.323776
5803,51.101284
18134,58.7108
18301,51.806812
18071,50.739243
5973,53.023434
17972,54.691017
6212,61.6472
17886,51.66434
18584,51.298405
18027,58.025585
5093,53.319912
5817,52.452076
5519,53.732418
18127,51.624523
6144,51.177723
5430,51.9185
6179,52.32989
5921,50.910007
5788,51.869785
17960,50.41492
5682,52.71154
5713,52.438534
18735,51.124783
18693,50.683647
6256,53.673042
18064,51.301765
18302,51.423042
5620,49.046482
18010,51.070946
18647,52.60968
5749,53.03886
18286,52.42473
5381,51.59524
6012,51.9271
18043,51.08418
18845,53.170197
17736,51.413475
17919,51.99058
5297,53.836105
17651,49.16261
5109,52.51001
5756,51.045567
17628,49.066906
6237,51.74158
18407,51.37846
5157,53.906136
17902,51.10972
18650,48.7906
5589,53.823715
6010,52.545536
18792,50.121582
17932,50.226074
18568,51.49194
17684,52.40984
5573,52.67381
17685,50.263893
5948,62.225567
5469,51.05966
18736,57.547718
17664,50.280743
6319,62.43357
5421,53.29278
18648,52.02558
18369,54.341858
6065,50.913853
18486,50.06141
5259,52.13998
18524,54.80602
17774,51.911366
5955,50.690697
17701,51.981544
6312,50.552917
18094,49.902367
17647,50.355923
5515,54.13
18087,49.92986
18278,52.021587
18868,50.986324
18764,51.334106
5478,53.843903
6091,52.03843
18358,51.708572
18570,55.33744
17994,51.424152
17931,49.984543
18476,50.670498
6314,52.24371
5727,55.294437
5879,57.176884
6240,52.60433
17663,50.82146
18457,55.248768
18562,51.801098
17908,60.67763
18183,50.333195
5203,50.446926
18658,51.300385
18745,51.85989
17889,52.22081
5185,53.942703
6161,51.61727
5833,51.617317
5348,52.44932
6261,52.895935
5841,51.886707
5503,51.93255
5187,51.944798
18789,51.367336
5674,50.82071
18768,50.505722
18430,50.574978
5931,51.742535
18787,59.162796
5284,51.017548
18544,51.028805
18726,52.166878
17907,49.69859
17850,52.427536
18073,50.062042
5631,52.366257
6190,51.077736
5482,51.248337
18865,50.99123
18700,51.70992
6234,57.524555
5689,52.555447
18585,50.609554
17674,50.18776
17875,53.58396
5997,51.419853
5405,50.56788
18201,56.416523
18575,49.257984
5196,52.462376
17709,55.189358
5687,51.339767
6284,54.816364
6140,48.276848
18352,50.05082
17718,51.695164
6247,51.499187
18578,51.397766
18135,52.433403
6052,58.534657
5132,51.469635
5846,51.1675
5138,61.822502
5149,51.931297
6321,52.38925
18115,51.092785
5688,52.10603
5748,52.500607
17793,51.557552
5855,53.567654
6305,58.432198
18085,49.775585
5404,53.206127
5870,52.880215
18866,49.946724
5957,49.41181
18138,51.836777
6246,51.090576
18643,51.67391
6210,57.746326
17843,51.71464
18260,51.65397
5667,63.563274
18661,51.380817
18319,50.980198
5762,53.229843
17727,51.01289
18853,50.773705
6251,58.620907
18710,50.264835
18809,53.109787
6067,51.49008
6138,51.559692
5374,49.383057
18408,53.17121
5331,51.1635
5194,50.70695
18692,53.56269
18668,51.26174
5296,51.46728
5546,50.79473
5442,51.565807
5699,50.645042
18255,56.971966
5744,51.643856
18169,54.21115
18343,51.130573
17626,49.709988
17878,54.073013
5474,53.390713
18653,52.908928
5137,51.173252
5602,49.49803
5907,48.48462
5779,49.05557
18180,46.570255
18188,47.830193
18207,53.507145
5379,53.83175
18106,49.68939
5783,50.157814
17890,49.38501
5866,51.45233
18012,50.83912
17711,49.721138
6133,50.55863
6071,50.70857
5857,51.51183
18462,49.407646
5116,56.104904
6136,51.706684
17704,54.67974
5662,51.725
17690,50.798214
6131,57.825695
18288,51.203686
18203,51.110863
18110,54.858376
17743,49.988808
5207,52.9752
5298,56.578903
5328,52.019035
18238,57.667778
5426,57.73329
6298,50.178223
6106,50.558334
5282,50.819332
6178,56.98342
18227,50.84297
17631,49.524475
5598,50.970524
17820,48.73283
18312,49.799553
18716,51.171104
18529,51.595192
17925,49.737843
18314,48.462902
5859,51.235325
6283,51.233818
5562,50.751434
5722,51.720207
18059,49.96144
5770,51.99849
18181,53.266174
17649,51.94895
5828,50.205444
5778,49.32898
17772,52.248825
18732,49.987057
6073,52.56975
18687,50.315147
5395,51.659607
6058,51.148594
18579,49.198826
18846,50.66254
5265,50.34132
17862,51.67122
5237,52.233673
17976,50.841625
18267,55.08463
6048,49.47358
18237,49.850037
18077,50.32764
18299,50.63854
5166,51.25779
5824,46.964165
5216,46.832306
18788,48.04512
6231,49.35919
5178,52.94408
18208,48.66954
18376,52.04562
5350,55.791115
5903,50.646694
18061,50.722664
18821,51.713722
18374,49.438034
5392,52.00485
17958,50.16189
6315,52.44771
5349,52.123524
5227,49.08001
5280,53.970345
6303,53.625656
6023,50.63161
5581,47.438786
18202,50.126045
5970,49.894455
18504,50.35832
18047,49.56299
5532,54.872166
18588,50.325157
6098,50.777252
6189,50.783886
17632,48.42332
5359,51.341022
18500,50.46904
6293,51.477615
5205,59.38276
17915,50.252926
17987,48.600643
5517,48.477684
5501,51.186043
5764,51.53474
18211,64.4368
18487,62.4549
17863,48.538445
5191,49.06703
6111,51.78179
5769,51.128925
18605,52.83966
18038,49.302788
5930,50.174618
18072,48.20682
6102,53.19788
18020,47.390053
17665,47.010822
17668,51.157433
18705,50.33085
17968,54.09244
18212,50.95753
5968,50.488197
17938,49.472637
6277,51.28305
18536,51.040546
18613,53.659332
5766,51.43811
18474,50.242626
18297,56.896626
18753,48.60188
18701,53.84174
5835,48.49133
18142,49.55223
18838,50.896095
17719,49.69625
5890,49.064808
5560,61.167233
17658,49.37748
18582,50.955486
18300,51.55524
18679,58.45052
18365,49.816437
18901,50.41526
18414,48.948418
18889,50.15863
18257,47.478146
18884,50.265877
18873,44.421146
5369,50.422478
18698,50.187843
5746,59.111794
17844,54.22762
18893,48.19665
17867,51.236404
17899,50.575912
18546,49.8823
18325,49.736927
6220,51.096226
18625,49.66104
18053,46.978554
5607,53.41352
5989,49.957977
17712,51.29834
18799,49.51934
5483,50.06604
6157,51.085293
5715,51.508175
17814,53.053795
17754,50.76313
5375,48.286674
17627,49.41306
17654,54.21533
5923,51.36476
18348,47.832123
18657,50.9471
5262,51.953526
18491,50.66722
5851,54.91471
17956,49.111263
6270,51.861305
5932,52.606945
18323,48.36589
5290,62.651867
5434,50.520866
17782,50.128693
5836,51.39932
5729,50.84804
17780,50.794697
17757,48.02715
5197,49.765034
18498,52.552116
18832,53.310574
18023,48.9254
5435,51.25937
18852,49.996315
18254,47.92179
18024,48.9601
6194,50.651596
18007,55.989624
5473,57.57903
5550,51.65798
18451,52.072273
6081,51.851536
5506,50.09679
18098,50.324104
17952,48.97062
5844,49.559856
5692,51.920788
5499,50.372345
5145,51.572876
18499,50.058563
5084,51.391064
6169,51.58525
18758,48.485317
18419,48.989426
5838,50.41346
5847,51.359917
18869,50.413574
5346,50.633537
18885,49.075336
5183,50.62413
5818,50.328533
5648,51.63706
18390,56.785553
18537,49.207203
17954,50.25333
17786,50.190525
17636,50.378025
17660,46.1514
18221,48.700035
5869,50.362144
5656,50.470108
5684,49.277077
5141,51.303703
6168,52.286945
18908,49.6575
5531,50.397903
5680,52.70651
5960,50.98931
18065,50.69508
18429,50.93586
18793,49.908543
5457,52.305943
18356,48.763474
17766,52.90784
6066,51.36586
18841,52.909573
5549,53.387825
5398,49.92073
17904,48.829323
18322,51.206707
5119,50.158237
5705,60.654026
5977,51.407986
18125,48.869274
18080,49.86848
5946,49.762157
18677,47.04077
6046,53.92118
18317,49.020863
5892,52.551567
5300,50.676895
5291,48.408623
5819,51.5899
18444,49.721474
5294,49.240337
6055,50.592793
6064,49.777966
18667,50.58794
5541,51.39604
5991,52.52711
6244,55.502117
5837,53.683407
5827,50.970985
18697,48.628456
18146,51.031685
5920,53.143715
18111,50.35732
17933,56.552227
18607,50.324947
18248,49.65911
5831,52.049606
5184,52.449345
17934,50.04304
17746,45.939903
6202,51.12953
5199,51.379704
5884,50.493015
17728,49.606285
5657,51.324547
5144,50.337517
6217,58.024483
17677,49.117313
6026,50.242146
6233,51.52411
5446,53.09336
5962,51.80039
18423,49.399498
17715,52.350403
17841,51.049118
5800,50.17945
6187,51.149796
5361,63.227486
5384,54.69091
18797,47.53221
18287,50.818954
5558,50.972366
18790,50.059654
5771,50.9834
5209,57.26077
6243,48.848236
18747,49.267895
18587,54.201378
5086,50.746758
5443,50.485535
5148,50.375183
18649,48.28398
6278,48.674736
18204,49.1108
5422,59.45589
5467,48.42025
17923,54.30426
18320,60.166084
5094,51.69518
6088,49.389633
5429,51.01986
5529,50.941086
18218,49.56576
5679,49.919117
17913,49.807926
18576,50.38606
18724,45.572746
6238,51.95265
18637,47.922752
18748,49.788208
5252,55.433685
18075,48.93581
18222,49.866642
5273,50.07411
5886,51.620068
6033,49.880566
18291,49.563244
5616,51.507812
18166,50.624363
17692,51.227917
5219,50.01212
5988,49.581657
5504,51.14318
18129,48.04078
18440,54.14061
18488,51.308334
18131,49.286182
18849,49.379425
18162,49.862392
18829,54.01582
5156,50.979553
18013,50.104057
18804,50.75672
17708,49.07916
17795,49.826653
5811,50.82761
17936,47.001564
5221,50.94626
5845,51.181473
18490,50.408535
5126,49.923573
18367,47.89059
5767,53.429455
5438,50.604893
18746,47.464123
18883,50.091698
17822,49.762535
5535,49.148815
5447,49.978848
5804,49.86051
18729,49.782204
18032,53.343224
5570,49.90479
18837,50.073433
18690,50.084858
5245,50.65618
6123,51.663036
17916,49.362392
18859,49.798874
18232,50.03555
5954,48.901134
5308,50.92228
18458,50.34716
5813,50.145607
5914,50.46315
18561,48.192043
18114,51.924526
5590,50.994038
17848,48.550697
5309,51.94599
5110,52.291042
6192,52.645462
5079,48.009148
5640,50.155334
18067,49.958527
5695,51.21267
18620,49.050415
18215,54.536484
5626,50.73678
17720,49.555603
18548,48.642258
6280,56.670467
18449,49.211945
18450,49.342686
18005,47.96149
18831,49.70102
18683,49.35337
17764,49.746044
5439,51.800503
6322,49.910942
18280,48.762245
6172,50.350464
18466,51.06586
18359,51.452744
18002,46.394367
18334,54.187912
6110,50.22694
5486,51.44729
5251,65.63836
5919,50.936436
6215,48.83105
5812,61.19729
18156,49.543087
17650,50.311134
18415,48.75466
18160,49.78074
5928,50.159973
6056,53.917374
18025,50.3713
6054,50.62068
17681,46.720627
17776,48.74895
18133,50.060474
18708,47.95878
5394,51.79689
6119,50.763554
5270,49.536816
17959,49.949398
5406,50.89228
5950,50.58227
18168,52.034378
18029,50.152313
6239,51.18931
18467,54.11548
17964,48.23726
18656,49.217285
18552,48.749096
18079,49.025867
18678,53.292484
6039,49.684525
18185,47.72214
6203,49.97152
5360,51.22952
18909,49.523598
18196,53.61187
18632,49.344395
18512,50.547832
18034,62.368618
5268,50.93208
6223,49.21307
18631,49.639935
5373,48.630005
18696,47.021645
5789,47.892277
18900,48.226517
5681,49.579845
18283,49.113716
18847,56.662495
5159,50.47779
5551,56.805275
18074,48.62925
17784,49.508976
5335,50.840157
18903,50.919556
18062,47.530502
18630,50.101532
5599,51.042206
17999,47.07474
5701,50.465794
18827,47.48466
17970,60.553288
5419,48.8962
18581,48.067875
17861,51.094563
5393,49.867977
17806,51.855576
6129,50.628654
5161,55.88112
17804,49.644688
5780,50.25813
5479,49.34167
18086,49.66545
6248,50.614452
17798,50.16256
18157,46.672318
18272,49.565407
18022,50.30667
18770,46.99395
5230,46.184414
5565,59.836967
18539,55.442013
18167,49.28731
5615,51.934414
18307,49.656357
5397,50.277718
18102,48.457825
18324,49.783558
18099,55.086018
18015,47.403347
5481,49.153564
18418,49.513496
17831,49.962517
6115,50.74053
17982,48.994907
18014,49.321056
18779,50.322216
18820,49.105545
18558,50.363476
18017,49.059555
17837,49.134342
5976,52.590134
18306,47.36048
6272,50.613636
18331,57.127975
5561,48.519005
17669,48.357353
18855,49.83724
5528,50.130165
18321,49.15606
18172,47.88311
18614,49.410717
17748,46.556793
17800,53.32412
5945,49.250603
18514,50.064857
5644,49.146294
5982,52.391804
5288,51.72969
6265,50.156986
5840,50.787567
17851,59.708794
18246,48.175686
6250,50.697594
5214,50.649826
18777,50.331436
6001,49.513634
5782,50.244106
5484,50.283413
5760,51.59539
6218,51.184948
5953,50.403214
18577,50.024235
6264,51.193035
17770,48.92351
18634,49.50085
5938,51.16963
6214,45.32317
5324,49.44476
18108,48.1835
18469,49.074726
18672,50.969822
18480,52.021347
18531,50.54695
6180,60.482494
5454,49.913685
5364,57.780064
18088,55.36549
17922,49.138176
6286,50.492954
18456,49.897022
17975,48.180363
18397,49.11967
5242,47.78743
5244,49.7496
18445,56.459408
18281,50.77643
5636,48.833233
17957,46.48851
18761,48.774643
17990,50.367973
5123,53.66431
5801,51.008785
6235,49.764423
6108,59.71076
5659,50.219982
18503,57.308018
5190,50.5314
18711,49.39607
18670,49.490547
18814,48.129726
18057,55.13435
18751,48.136654
18786,49.00135
6150,49.679157
18574,50.39849
18506,49.842712
18828,48.766514
6069,50.429005
5180,49.76958
6166,50.986607
17791,49.572403
5113,63.81183
17939,49.22422
6259,52.227203
17928,50.117706
17624,51.311184
17623,54.206997
18477,49.37749
17734,47.839157
18275,49.898727
17998,50.547684
17992,49.36494
5655,51.313255
5969,50.418736
5863,50.580883
18803,49.057972
5418,49.63533
5850,49.07568
5240,50.520557
5672,51.146442
6094,51.071495
5293,50.709362
5081,50.630684
5537,49.02871
5663,50.98843
17790,50.48667
6205,59.116
6198,49.25393
5566,50.58138
5742,60.822582
6096,52.781654
6004,54.934853
5092,58.769882
18593,49.30008
6177,50.092506
5413,51.85811
5917,51.19221
5211,56.643425
5848,49.21666
17839,50.300495
5553,47.8574
18590,49.72722
5451,57.484264
6273,51.095192
17641,47.310596
5523,49.352814
17749,56.526066
6093,51.241077
5440,50.56789
18671,48.884125
5743,54.44997
17740,57.247944
5153,49.233185
17881,49.682907
18256,54.326664
18638,49.54291
5396,48.836464
17997,56.810806
17687,49.812214
18627,49.906464
5277,56.308823
18826,53.55913
5719,50.123745
5600,50.028946
18112,49.352764
5522,50.5657
18089,53.228962
5090,56.66525
5124,48.01808
18120,55.27034
5557,51.367413
5796,50.610836
17937,50.35069
18265,49.557934
18878,48.17061
5773,49.27147
18091,48.00714
5964,51.770805
18019,52.05071
5133,50.638794
6170,51.953793
17803,49.673073
5966,51.498245
18124,49.20022
18717,50.068474
5243,48.867004
17882,47.670704
18533,48.917603
18876,49.42142
18744,49.94447
5278,50.118763
5239,50.91491
5358,55.5713
5574,50.14198
5641,51.437504
18186,58.323296
17885,48.35552
5939,49.29941
5155,49.564087
5412,58.471775
17699,48.9412
17640,53.264107
18522,57.958275
17905,48.648552
5575,50.95187
5569,58.917553
5325,50.254013
18703,49.855637
17898,48.30732
18351,47.96206
18560,49.60102
5372,51.560562
17985,58.625854
5186,51.17057
5098,48.806385
18063,49.240147
6041,50.05101
5638,49.33963
18493,50.04583
18216,49.211136
18223,50.10379
5694,48.231514
5088,51.318924
18621,47.499393
5363,48.794647
5943,57.544304
5765,50.534904
17870,48.115982
5106,52.197235
18004,56.65374
17980,49.146282
5385,62.168877
5810,49.851513
6236,51.186745
18393,57.929398
5721,50.104416
18045,46.74586
18335,49.243786
18008,55.68021
5468,49.39685
18806,47.93376
17819,49.75628
5965,50.091637
18230,47.61624
5336,48.59899
5577,48.864017
18760,49.01451
17860,57.90192
18782,47.55512
6072,56.340492
17744,49.342293
18519,47.331036
17811,48.778503
5445,50.754738
5491,48.89418
5992,49.297043
5269,49.334873
18608,48.844856
5582,48.608574
5961,49.105453
18092,49.375202
17830,49.248432
17778,48.246895
6036,49.936172
17698,47.970154
5286,48.521217
18619,49.572754
6242,48.57999
5320,58.572227
6149,57.532585
18048,46.94249
17852,49.87551
6208,51.003765
18363,49.334526
5937,50.54228
6007,50.417137
5248,55.725384
17691,48.317955
5411,48.72891
5533,48.55826
5806,63.712246
5867,50.45236
5902,49.505783
5465,53.8702
5441,48.376865
5279,46.988388
17745,57.33985
18795,51.76087
18743,48.341156
18193,52.453613
5935,49.453564
5222,50.00285
5633,49.938946
5326,48.011635
6113,49.273403
17914,47.252716
18132,47.867603
18199,48.995525
6260,49.023575
17893,47.322346
5518,50.667126
5568,56.47833
5231,50.529934
5926,50.712086
6164,49.652317
18126,48.13414
17989,47.24853
18368,53.085167
5527,48.56767
17785,48.89313
5341,53.44266
5979,59.805553
17812,51.076584
5492,51.150288
5864,64.76218
18566,54.324677
18600,60.8414
6301,50.184357
17700,59.48388
17630,46.965973
5936,49.154427
18725,49.594696
5610,49.070515
17775,53.63105
17672,47.70673
5340,54.069756
18290,50.61978
18249,53.13158
17633,48.630413
18392,47.263138
18431,46.312813
6185,48.51996
6075,48.85572
18860,47.933083
6034,48.708233
5322,55.394787
5505,49.476944
6017,50.1462
5604,49.64001
18784,48.03956
17918,48.375435
17854,48.377666
5873,49.615032
5462,48.087456
17946,46.114788
6146,51.756287
18182,48.663567
17945,48.998547
18655,49.284405
18435,50.304115
18226,49.94776
18895,46.059486
5097,49.540092
5871,49.66336
18597,49.196346
18520,61.7558
6050,49.31575
18645,47.33895
5179,48.94641
18564,49.38535
5168,45.802116
18666,46.832447
5301,49.721462
18109,45.776352
6184,46.229057
5635,55.163975
6090,48.978725
6000,47.758507
5437,50.419662
5775,47.421314
5353,49.480812
5985,49.620785
17643,49.67516
18864,48.632668
5865,49.828144
6139,55.157352
5131,50.376278
18346,47.93049
18250,50.147144
5078,49.534233
5524,48.28804
18800,48.332615
5642,47.622547
6163,49.016644
6079,49.10297
5450,48.90821
6015,53.586258
18433,49.582855
18684,47.37529
17887,48.026665
5235,50.18848
5877,48.51547
18902,56.548798
6209,50.44562
5357,48.82407
18289,47.708427
18508,46.022137
5337,49.89636
5408,46.8697
5940,49.126724
18555,46.94607
18844,48.74974
6019,49.918095
18834,49.34382
5913,50.088238
18161,47.807217
18880,46.42877
18434,48.00992
18422,48.582195
5448,48.98953
5737,48.0395
5990,49.620937
5676,48.715893
18484,46.796074
18136,49.618427
18037,48.193363
6226,49.474712
18389,48.88178
18660,48.46133
5718,50.396103
18371,54.182346
6147,50.07764
5189,49.122505
18583,45.919624
5949,49.213734
5267,55.305874
5460,49.250526
5487,48.372066
18811,48.27248
6268,48.16953
18049,47.868435
5082,49.096836
17883,52.973087
18754,51.3049
18907,48.42191
5916,49.952362
5547,51.361156
17621,49.470985
5605,52.974873
5366,66.277
18184,47.767307
5774,55.127056
5485,47.587574
5416,49.565033
18375,49.096447
18338,49.038567
5495,49.164494
18396,48.382847
18505,46.517075
18386,46.554504
5895,50.112503
18056,49.17229
5490,49.6221
5906,49.296337
5122,57.406002
18378,52.061165
18856,48.3498
17797,64.414795
17771,52.514847
18224,46.555878
17903,48.32823
6309,46.20784
18662,48.823586
18263,46.72535
18453,48.645042
5830,49.001827
17849,53.160583
18268,46.197952
17760,48.02346
18187,49.704082
5287,50.500046
18471,45.747726
6306,47.479843
5591,49.169014
5253,47.26332
18759,48.509716
18209,49.45172
17666,48.74877
18730,48.620804
18235,59.34584
5685,48.586113
18862,48.007095
18373,48.138435
18874,48.687336
18436,48.959824
6116,49.649166
17675,46.814358
17637,48.823296
17781,49.157677
6003,58.321007
17679,52.06662
5880,50.124393
18277,48.553703
17655,49.990646
6045,49.73689
18483,49.21778
18540,48.279663
5802,47.45354
5295,48.777317
18891,47.182186
18234,49.138855
5874,58.280434
5876,50.212704
17835,62.276573
17642,47.639038
18644,54.98811
18152,48.15603
5597,48.090572
5202,50.039066
17977,50.00959
5793,50.18622
18206,48.681416
18604,48.971
5691,48.90936
6216,48.070236
5272,48.352997
18213,48.353985
17829,49.18907
6029,49.709656
18734,47.783886
17988,50.51487
5095,48.306976
18815,49.58895
5115,49.75212
17855,48.327
5777,53.085316
5647,48.90579
5894,52.073105
5167,47.94476
18888,46.71347
6152,48.277145
18624,47.920948
17995,49.043533
18259,49.38885
17979,48.898453
18381,47.00326
18824,47.857674
17620,46.976944
5878,47.50852
6118,49.497013
5377,55.819054
6230,49.302387
18140,49.076088
18468,48.494358
5304,48.767563
5736,59.672062
5125,49.387993
18629,54.64925
18200,48.892635
5585,48.262165
5952,48.580326
5152,50.03538
6285,51.481937
5630,63.561077
18723,47.045753
17845,48.099075
18532,58.389603
18669,48.550552
18171,54.87316
18384,48.868774
5283,49.26505
17924,48.32505
5307,49.072075
5732,49.343685
5750,44.24993
5915,48.25319
5752,44.390724
18481,47.814095
18473,47.187134
18060,46.16148
17866,49.293808
18817,48.687096
18100,53.11917
18507,58.394356
5927,49.756172
5534,47.378063
6200,48.661526
5670,49.812775
5314,55.94924
6294,48.72942
5612,49.375156
18527,49.050106
18742,45.70493
17705,48.54187
17906,48.64807
6199,53.406013
18549,46.512775
18551,48.80798
17940,48.559853
18036,55.076206
18097,48.888935
5154,47.69591
5432,47.1505
18808,54.441486
18836,47.74318
17707,48.201603
5731,47.15844
5452,52.927517
18402,49.053726
5312,49.80896
17827,49.349667
17846,49.207233
5820,49.859203
17834,48.085342
17789,49.933765
6100,48.127357
18128,45.42575
18694,54.189533
6002,49.84103
5995,49.2602
18261,48.893425
18722,48.046787
5758,48.25775
17929,47.81873
5233,46.96439
17807,48.35471
18148,47.359158
6174,49.38926
18712,48.78146
18006,48.263214
5417,48.707382
18247,52.217113
5660,49.472393
6296,48.614834
18379,50.082577
18681,47.76373
18217,58.283882
5414,48.666286
5433,50.59399
18143,54.404133
18406,46.881927
6221,54.354088
5611,49.128967
5887,49.267345
18810,47.660397
18905,47.315975
18602,47.25525
6142,47.493244
18253,46.065445
18719,56.187344
6086,48.554794
5182,61.823742
17981,47.41811
5809,49.039345
5901,50.79992
6160,50.064182
6126,46.94267
18867,46.92055
17721,51.567776
18894,46.559437
17872,48.47643
6143,49.64095
6158,47.953472
6183,49.40844
18733,48.451496
5128,49.329918
17645,47.514267
6279,48.811176
18689,47.4559
5978,47.4107
5555,49.072327
5703,48.83701
5163,45.83983
5147,48.733868
17762,47.245564
18412,49.6408
5112,48.258118
18713,55.995323
5763,48.315742
17625,47.633087
5105,49.02119
5707,47.373398
18718,46.321175
5975,48.062557
18538,49.37754
18164,49.11707
5136,48.025795
18534,52.67242
5861,47.33117
5621,48.75516
5776,50.786217
18214,55.098606
5509,49.419437
17894,59.519432
17912,46.61791
17818,48.044334
5077,48.257248
18417,52.439014
5165,48.66977
18479,48.686737
18858,47.963055
17955,47.537964
17756,51.180656
6040,49.137886
17961,52.180176
18145,48.08518
18663,48.42713
17833,46.758095
18122,49.153515
18659,47.793537
5192,58.320427
18543,49.07527
18781,59.28129
6262,46.75641
18823,48.42353
18041,48.30169
18304,58.136482
5584,49.82754
5808,54.43324
5629,48.35935
18432,48.76298
17737,47.29643
18130,47.556103
18233,55.861443
18446,46.89115
5455,49.49815
6222,48.399338
18494,47.58209
18284,47.947956
5980,48.524452
18198,57.19968
18179,47.568733
5134,48.49172
17629,46.679672
18009,47.035194
17930,48.082745
5250,48.3811
5104,48.068695
5162,49.753506
5456,47.86921
17779,46.765266
17659,49.17469
17710,49.129326
18313,47.871548
5391,58.39671
5567,47.871418
5868,48.144783
18137,54.184944
5646,56.30138
5327,48.315372
6254,48.7721
18680,46.925182
